OBSERVATION COUNT,LATITUDE,LONGITUDE,OBSERVATION DATE
4,47.6981686,-122.2101878,9/7/12
3,47.6730032,-122.3803934,9/9/12
9,47.6815336,-122.2505453,9/8/12
1,47.7271643,-122.2192204,9/8/12
2,47.6981686,-122.2101878,9/9/12
1,47.65424,-122.29137,9/6/12
1,47.65424,-122.29137,9/5/12
1,47.6618703,-122.4355298,9/2/12
1,47.3877161,-122.3040962,9/30/12
2,47.599951,-122.134904,9/12/12
1,47.599951,-122.134904,9/18/12
1,47.727953,-122.306194,9/30/12
2,47.6698889,-122.2868333,9/30/12
3,47.3202069,-122.3327637,9/30/12
2,47.65424,-122.29137,9/29/12
2,47.7577333,-122.2068393,9/28/12
3,47.5597558,-122.0549817,9/19/12
3,47.65424,-122.29137,9/30/12
4,47.6205833,-122.0564307,9/29/12
1,47.65424,-122.29137,9/30/12
3,47.646592,-122.2909732,9/28/12
9,47.6981686,-122.2101878,9/30/12
4,47.6815336,-122.2505453,9/28/12
1,47.4604744,-122.3568901,9/27/12
1,47.65424,-122.29137,9/29/12
1,47.6791539,-122.3279348,9/29/12
1,47.65424,-122.29137,9/24/12
1,47.658543,-122.1317053,9/11/12
1,47.53761,-122.06917,9/11/12
3,47.3202069,-122.3327637,9/9/12
1,47.6556283,-122.3360038,9/30/12
1,47.7126411,-122.377647,9/30/12
2,47.599951,-122.134904,9/7/12
3,47.6516106,-122.3995176,9/29/12
1,47.65424,-122.29137,9/30/12
1,47.727953,-122.306194,9/28/12
1,47.65424,-122.29137,9/29/12
1,47.5600288,-122.0934883,9/29/12
1,47.6731902,-122.3076153,9/30/12
2,47.6981686,-122.2101878,9/29/12
4,47.65424,-122.29137,9/29/12
3,47.646592,-122.2909732,9/28/12
2,47.599951,-122.134904,9/4/12
1,47.599951,-122.134904,9/28/12
2,47.65424,-122.29137,9/29/12
1,47.4604744,-122.3568901,9/29/12
6,47.662576,-122.12052,9/13/12
1,47.6987389,-121.8723424,9/9/12
1,47.663868,-122.4215317,9/13/12
2,47.6205833,-122.0564307,9/11/12
1,47.65424,-122.29137,9/11/12
9,47.7536363,-122.2689056,9/9/12
1,47.5538089,-122.2501301,9/9/12
1,47.4604744,-122.3568901,9/30/12
1,47.4604744,-122.3568901,9/28/12
2,47.6137017,-122.1255872,9/1/12
5,47.663868,-122.4215317,9/30/12
3,47.3202069,-122.3327637,9/29/12
3,47.5597558,-122.0549817,9/19/12
1,47.646592,-122.2909732,9/15/12
1,47.6981686,-122.2101878,9/6/12
1,47.663868,-122.4215317,9/14/12
2,47.6205833,-122.0564307,9/13/12
2,47.3019337,-122.2995472,9/13/12
1,47.65424,-122.29137,9/14/12
1,47.5891498,-122.1867639,9/15/12
2,47.3202069,-122.3327637,9/12/12
2,47.6698889,-122.2868333,9/13/12
7,47.6815336,-122.2505453,9/11/12
5,47.662576,-122.12052,9/13/12
2,47.7565344,-122.2212031,9/15/12
1,47.6981686,-122.2101878,9/13/12
8,47.662576,-122.12052,9/13/12
1,47.6556283,-122.3360038,10/7/12
8,47.7536363,-122.2689056,10/7/12
4,47.5032399,-122.2979584,10/6/12
1,47.6981686,-122.2101878,10/5/12
1,47.4604744,-122.3568901,10/2/12
6,47.65424,-122.29137,10/5/12
3,47.6981686,-122.2101878,10/3/12
3,47.65424,-122.29137,10/6/12
2,47.658745,-122.4182162,10/6/12
2,47.7574375,-122.2069479,10/6/12
1,47.658543,-122.1317053,10/6/12
1,47.727953,-122.306194,10/5/12
2,47.7577333,-122.2068393,10/5/12
4,47.65424,-122.29137,10/5/12
8,47.662576,-122.12052,10/4/12
1,47.4604744,-122.3568901,10/6/12
1,47.4604744,-122.3568901,10/3/12
1,47.663868,-122.4215317,10/6/12
2,47.6205833,-122.0564307,10/29/12
1,47.4604744,-122.3568901,10/23/12
1,47.4604744,-122.3568901,10/24/12
1,47.4604744,-122.3568901,10/25/12
1,47.4604744,-122.3568901,10/27/12
2,47.662576,-122.12052,10/28/12
2,47.3019337,-122.2995472,10/25/12
1,47.6052257,-122.3237023,10/23/12
2,47.3202069,-122.3327637,10/27/12
1,47.4604744,-122.3568901,10/26/12
1,47.474915,-122.244,10/25/12
3,47.6815336,-122.2505453,10/28/12
2,47.663868,-122.4215317,10/26/12
2,47.6673927,-122.1342901,10/28/12
1,47.4604744,-122.3568901,10/21/12
1,47.4604744,-122.3568901,10/22/12
1,47.663868,-122.4215317,10/25/12
1,47.651685,-122.3151811,10/23/12
1,47.651685,-122.3151811,10/23/12
6,47.662576,-122.12052,10/4/12
4,47.662576,-122.12052,10/11/12
1,47.3142829,-122.1746412,10/1/12
2,47.3202069,-122.3327637,10/7/12
1,47.6205833,-122.0564307,10/7/12
2,47.6987389,-121.8723424,10/6/12
12,47.663868,-122.4215317,10/7/12
2,47.6981686,-122.2101878,10/7/12
1,47.3202069,-122.3327637,10/8/12
2,47.663868,-122.4215317,10/6/12
1,47.4604744,-122.3568901,10/5/12
1,47.4604744,-122.3568901,10/4/12
1,47.65424,-122.29137,10/7/12
5,47.6815336,-122.2505453,10/29/12
1,47.6981686,-122.2101878,10/29/12
2,47.65424,-122.29137,10/29/12
1,47.658543,-122.1317053,10/30/12
1,47.6674755,-122.320396,10/28/12
1,47.65424,-122.29137,10/28/12
1,47.6731902,-122.3076153,10/28/12
1,47.62067,-122.3488,10/7/12
7,47.662576,-122.12052,10/25/12
8,47.662576,-122.12052,10/18/12
1,47.662576,-122.12052,10/26/12
12,47.663868,-122.4215317,10/5/12
1,47.65424,-122.29137,10/12/12
1,47.4066334,-122.2595633,10/7/12
2,47.4001826,-122.2784701,10/7/12
1,47.6653579,-122.3974647,10/5/12
1,47.661963,-122.435841,10/20/12
1,47.5597558,-122.0549817,10/6/12
1,47.3202069,-122.3327637,10/9/12
3,47.6981686,-122.2101878,10/8/12
1,47.3019337,-122.2995472,10/8/12
1,47.5496524,-122.3706633,10/8/12
4,47.6721788,-122.3064566,10/10/12
1,47.6545148,-122.1077304,10/7/12
1,47.6815336,-122.2505453,10/10/12
2,47.7496256,-122.3593926,10/10/12
2,47.6731902,-122.3076153,10/8/12
1,47.4604744,-122.3568901,10/28/12
1,47.4604744,-122.3568901,10/29/12
1,47.4604744,-122.3568901,10/30/12
4,47.6815336,-122.2505453,10/29/12
1,47.7565344,-122.2212031,10/18/12
1,47.663868,-122.4215317,10/11/12
1,47.3019337,-122.2995472,10/9/12
1,47.4604744,-122.3568901,10/10/12
8,47.6815336,-122.2505453,10/12/12
1,47.4604744,-122.3568901,10/8/12
1,47.4604744,-122.3568901,10/9/12
2,47.5379827,-122.0548857,10/7/12
1,47.727953,-122.306194,10/10/12
1,47.6815336,-122.2505453,10/9/12
2,47.599951,-122.134904,10/3/12
1,47.7737875,-122.2974819,10/27/12
2,47.3877161,-122.3040962,10/11/12
1,47.4604744,-122.3568901,10/7/12
1,47.651744,-122.1326065,10/13/12
1,47.61109,-122.33066,10/11/12
1,47.65424,-122.29137,10/12/12
1,47.658543,-122.1317053,10/12/12
1,47.6815336,-122.2505453,10/12/12
3,47.6571053,-122.4213517,10/13/12
2,47.6137017,-122.1255872,10/2/12
1,47.599951,-122.134904,10/17/12
1,47.599951,-122.134904,10/26/12
2,47.65424,-122.29137,10/29/12
3,47.663868,-122.4215317,10/14/12
1,47.651685,-122.3151811,10/1/12
1,47.4604744,-122.3568901,10/11/12
1,47.6653579,-122.3974647,10/13/12
8,47.6815336,-122.2505453,10/12/12
8,47.6815336,-122.2505453,10/12/12
1,47.6698889,-122.2868333,10/13/12
1,47.6110889,-122.3306608,10/10/12
1,47.7565344,-122.2212031,10/14/12
1,47.5597558,-122.0549817,10/15/12
1,47.599951,-122.134904,10/12/12
1,47.5686505,-122.2780037,10/6/12
1,47.6987389,-121.8723424,10/16/12
4,47.662576,-122.12052,10/18/12
2,47.681797,-122.33953,10/17/12
3,47.6981686,-122.2101878,10/16/12
1,47.6556283,-122.3360038,10/17/12
3,47.5579938,-122.0621041,10/15/12
1,47.4604744,-122.3568901,10/13/12
1,47.7577333,-122.2068393,10/15/12
1,47.4604744,-122.3568901,10/14/12
1,47.4604744,-122.3568901,10/12/12
1,47.6572653,-122.3072076,10/25/12
2,47.6721788,-122.3064566,10/16/12
1,47.4604744,-122.3568901,10/15/12
3,47.3202069,-122.3327637,10/17/12
1,47.4066334,-122.2595633,10/17/12
1,47.5597558,-122.0549817,10/15/12
2,47.5538089,-122.2501301,10/18/12
1,47.4604744,-122.3568901,10/17/12
1,47.6981686,-122.2101878,10/17/12
1,47.4604744,-122.3568901,10/18/12
3,47.663868,-122.4215317,10/20/12
1,47.7577333,-122.2068393,10/17/12
4,47.662576,-122.12052,10/18/12
1,47.6987389,-121.8723424,10/19/12
1,47.7577333,-122.2068393,10/16/12
1,47.3019337,-122.2995472,10/15/12
1,47.6278127,-122.1296659,10/16/12
1,47.7044768,-122.2823703,10/12/12
4,47.6572653,-122.3072076,10/17/12
2,47.662576,-122.12052,10/20/12
1,47.65424,-122.29137,10/2/12
2,47.5379827,-122.0548857,10/21/12
1,47.6698889,-122.2868333,10/20/12
2,47.663868,-122.4215317,10/20/12
1,47.65424,-122.29137,10/19/12
1,47.6784833,-122.2509,10/16/12
1,47.6987389,-121.8723424,10/21/12
1,47.4604744,-122.3568901,10/16/12
1,47.6987389,-121.8723424,10/20/12
2,47.662576,-122.12052,10/18/12
2,47.6815336,-122.2505453,10/18/12
3,47.7496256,-122.3593926,10/18/12
1,47.6556283,-122.3360038,10/20/12
2,47.5597558,-122.0549817,10/16/12
2,47.662576,-122.12052,10/20/12
1,47.4604744,-122.3568901,10/31/12
1,47.7044768,-122.2823703,10/26/12
2,47.7044768,-122.2823703,10/13/12
1,47.7044768,-122.2823703,10/21/12
1,47.7577333,-122.2068393,10/1/12
1,47.663868,-122.4215317,10/1/12
1,47.6981686,-122.2101878,10/1/12
1,47.6556283,-122.3360038,10/1/12
2,47.65424,-122.29137,10/1/12
1,47.6556283,-122.3360038,10/22/12
1,47.65424,-122.29137,10/21/12
2,47.6815336,-122.2505453,10/22/12
1,47.3202069,-122.3327637,10/22/12
1,47.6981686,-122.2101878,10/21/12
1,47.6987389,-121.8723424,10/22/12
1,47.4604744,-122.3568901,10/19/12
2,47.6731902,-122.3076153,10/21/12
1,47.662576,-122.12052,10/2/12
2,47.662576,-122.12052,10/1/12
1,47.663868,-122.4215317,10/1/12
2,47.5379827,-122.0548857,10/3/12
1,47.65424,-122.29137,10/2/12
1,47.658543,-122.1317053,10/4/12
2,47.6731902,-122.3076153,10/2/12
2,47.6981686,-122.2101878,10/4/12
1,47.7577333,-122.2068393,10/2/12
1,47.6731902,-122.3076153,10/1/12
3,47.3202069,-122.3327637,10/1/12
8,47.6815336,-122.2505453,10/1/12
1,47.7480386,-122.2991824,10/21/12
2,47.6653732,-122.3098192,10/25/12
1,47.6556283,-122.3360038,10/23/12
4,47.6815336,-122.2505453,10/22/12
6,47.6815336,-122.2505453,10/25/12
1,47.7480386,-122.2991824,10/21/12
2,47.3686059,-122.2728258,10/20/12
2,47.4066334,-122.2595633,10/21/12
3,47.3202069,-122.3327637,10/21/12
1,47.658543,-122.1317053,10/21/12
3,47.6731902,-122.3076153,10/24/12
3,47.6815336,-122.2505453,10/4/12
2,47.6731902,-122.3076153,10/6/12
2,47.6987389,-121.8723424,10/3/12
2,47.6205833,-122.0564307,10/3/12
1,47.564104,-122.3524282,10/6/12
2,47.6731902,-122.3076153,10/3/12
2,47.6981686,-122.2101878,10/3/12
1,47.6987389,-121.8723424,10/2/12
1,47.4604744,-122.3568901,10/1/12
1,47.6205833,-122.0564307,10/5/12
1,47.6987389,-121.8723424,10/4/12
1,47.7496545,-122.3666668,10/2/12
12,47.663868,-122.4215317,10/4/12
1,47.663868,-122.4215317,10/3/12
2,47.6673927,-122.1342901,10/27/12
1,47.6721788,-122.3064566,10/24/12
1,47.7480386,-122.2991824,10/21/12
2,47.3202069,-122.3327637,10/25/12
1,47.4604744,-122.3568901,10/20/12
1,47.5302762,-122.3955921,10/27/12
1,47.6556283,-122.3360038,10/25/12
1,47.7480386,-122.2991824,10/21/12
1,47.65424,-122.29137,10/27/12
1,47.727953,-122.306194,10/25/12
1,47.663868,-122.4215317,10/24/12
1,47.7480386,-122.2991824,10/21/12
1,47.6721788,-122.3064566,10/24/12
6,47.6653579,-122.3974647,10/25/12
1,47.7480386,-122.2991824,10/21/12
1,47.641914,-122.310205,10/29/12
1,47.663868,-122.4215317,11/20/12
2,47.6537137,-122.3520962,11/17/12
1,47.658543,-122.1317053,11/19/12
1,47.6987389,-121.8723424,11/18/12
1,47.497631,-122.261385,11/18/12
1,47.7573005,-122.2639918,11/17/12
1,47.6545148,-122.1077304,11/18/12
2,47.6731902,-122.3076153,11/18/12
2,47.7740331,-122.3849192,11/19/12
2,47.3202069,-122.3327637,11/18/12
1,47.663868,-122.4215317,11/17/12
1,47.6981686,-122.2101878,11/17/12
1,47.428091,-122.2927175,11/16/12
1,47.6698889,-122.2868333,11/17/12
1,47.6981686,-122.2101878,11/11/12
2,47.4612033,-122.1822596,11/14/12
1,47.681797,-122.33953,11/3/12
1,47.641914,-122.310205,11/28/12
1,47.641914,-122.310205,11/1/12
1,47.4636463,-122.1978928,11/22/12
3,47.5302762,-122.3955921,11/9/12
1,47.65424,-122.29137,11/7/12
1,47.651685,-122.3151811,11/2/12
1,47.6698889,-122.2868333,11/21/12
2,47.5597558,-122.0549817,11/19/12
2,47.6731902,-122.3076153,11/22/12
2,47.7566409,-122.2222129,11/22/12
1,47.6987389,-121.8723424,11/21/12
2,47.663868,-122.4215317,11/22/12
3,47.658543,-122.1317053,11/21/12
3,47.6537137,-122.3520962,11/19/12
1,47.65424,-122.29137,11/18/12
2,47.5597558,-122.0549817,11/19/12
2,47.65424,-122.29137,11/17/12
2,47.6537137,-122.3520962,11/14/12
1,47.663868,-122.4215317,11/17/12
2,47.6673927,-122.1342901,11/17/12
3,47.60963,-122.3148,11/24/12
3,47.60963,-122.3148,11/22/12
1,47.641914,-122.310205,11/30/12
2,47.6859316,-122.1578541,11/9/12
4,47.663868,-122.4215317,11/11/12
2,47.6981686,-122.2101878,11/11/12
2,47.7565344,-122.2212031,11/2/12
1,47.6096647,-122.1126549,11/2/12
1,47.6813098,-122.3032916,11/22/12
2,47.6987389,-121.8723424,11/23/12
1,47.6987389,-121.8723424,11/22/12
2,47.6815336,-122.2505453,11/24/12
4,47.658543,-122.1317053,11/22/12
3,47.6537137,-122.3520962,11/24/12
1,47.663868,-122.4215317,11/22/12
1,47.748962,-122.3636627,11/10/12
1,47.6987389,-121.8723424,11/20/12
1,47.663868,-122.4215317,11/22/12
2,47.3283642,-122.2194046,11/23/12
1,47.658543,-122.1317053,11/23/12
1,47.4612033,-122.1822596,11/21/12
2,47.286826,-122.162165,11/3/12
2,47.7566409,-122.2222129,11/3/12
1,47.663868,-122.4215317,11/3/12
1,47.663868,-122.4215317,11/3/12
4,47.65424,-122.29137,11/2/12
1,47.6731902,-122.3076153,11/1/12
1,47.663868,-122.4215317,11/24/12
1,47.65424,-122.29137,11/24/12
2,47.6556283,-122.3360038,11/23/12
1,47.663868,-122.4215317,11/21/12
2,47.6981686,-122.2101878,11/23/12
2,47.5833866,-122.3709583,11/24/12
3,47.65424,-122.29137,11/24/12
2,47.6537137,-122.3520962,11/25/12
1,47.5833866,-122.3709583,11/24/12
1,47.7573005,-122.2639918,11/24/12
1,47.6815336,-122.2505453,11/22/12
1,47.7565344,-122.2212031,11/22/12
2,47.3202069,-122.3327637,11/21/12
1,47.662576,-122.12052,11/21/12
1,47.5743833,-122.4006128,11/24/12
3,47.6556283,-122.3360038,11/21/12
1,47.748962,-122.3636627,11/10/12
2,47.6731902,-122.3076153,11/4/12
2,47.6556283,-122.3360038,11/5/12
1,47.6987389,-121.8723424,11/4/12
2,47.7566409,-122.2222129,11/3/12
1,47.6731902,-122.3076153,11/2/12
3,47.662576,-122.12052,11/1/12
1,47.681797,-122.33953,11/3/12
1,47.681797,-122.33953,11/3/12
1,47.6981686,-122.2101878,11/4/12
1,47.658543,-122.1317053,11/4/12
2,47.658543,-122.1317053,11/25/12
2,47.6205833,-122.0564307,11/27/12
1,47.5743833,-122.4006128,11/24/12
2,47.6656763,-122.299898,11/16/12
1,47.4190282,-122.2763085,11/27/12
3,47.65424,-122.29137,11/24/12
1,47.65424,-122.29137,11/24/12
1,47.6593005,-122.3304861,11/28/12
1,47.6673927,-122.1342901,11/22/12
1,47.658543,-122.1317053,11/26/12
1,47.4604744,-122.3568901,11/19/12
2,47.5669131,-122.4108696,11/26/12
1,47.65424,-122.29137,11/25/12
1,47.6987389,-121.8723424,11/24/12
1,47.7740331,-122.3849192,11/26/12
2,47.6731902,-122.3076153,11/24/12
1,47.4604744,-122.3568901,11/24/12
1,47.4604744,-122.3568901,11/21/12
2,47.651744,-122.1326065,11/26/12
2,47.5833866,-122.3709583,11/24/12
1,47.7739592,-122.3925439,11/7/12
1,47.6674755,-122.320396,11/4/12
1,47.5538089,-122.2501301,11/3/12
2,47.6731902,-122.3076153,11/7/12
2,47.6205833,-122.0564307,11/5/12
2,47.5280793,-122.3815477,11/4/12
1,47.658745,-122.4182162,11/3/12
1,47.7565344,-122.2212031,11/5/12
1,47.6987389,-121.8723424,11/3/12
1,47.599951,-122.134904,11/4/12
1,47.7565344,-122.2212031,11/2/12
2,47.3202069,-122.3327637,11/4/12
1,47.65424,-122.29137,11/4/12
2,47.681797,-122.33953,11/3/12
1,47.599951,-122.134904,11/3/12
1,47.6673927,-122.1342901,11/3/12
2,47.6549897,-122.3404154,11/26/12
1,47.4604744,-122.3568901,11/17/12
3,47.6815336,-122.2505453,11/26/12
1,47.3202069,-122.3327637,11/28/12
3,47.6653579,-122.3974647,11/25/12
1,47.4604744,-122.3568901,11/22/12
1,47.4604744,-122.3568901,11/29/12
1,47.4604744,-122.3568901,11/16/12
1,47.4604744,-122.3568901,11/18/12
1,47.4604744,-122.3568901,11/25/12
3,47.663868,-122.4215317,11/9/12
1,47.6327366,-122.32492,11/27/12
1,47.6987389,-121.8723424,11/29/12
1,47.6516106,-122.3995176,11/20/12
3,47.6653579,-122.3974647,11/25/12
1,47.4604744,-122.3568901,11/15/12
1,47.4604744,-122.3568901,11/20/12
1,47.663868,-122.4215317,11/25/12
1,47.5538089,-122.2501301,11/3/12
2,47.6731902,-122.3076153,11/6/12
1,47.497631,-122.261385,11/10/12
1,47.3202069,-122.3327637,11/8/12
2,47.6556283,-122.3360038,11/8/12
5,47.663868,-122.4215317,11/5/12
2,47.599951,-122.134904,11/5/12
2,47.65424,-122.29137,11/9/12
2,47.6205833,-122.0564307,11/7/12
1,47.4604744,-122.3568901,11/6/12
1,47.5579938,-122.0621041,11/5/12
2,47.6698889,-122.2868333,11/7/12
2,47.6673927,-122.1342901,11/4/12
1,47.4604744,-122.3568901,11/5/12
2,47.6205833,-122.0564307,11/6/12
2,47.6987389,-121.8723424,11/5/12
2,47.6987389,-121.8723424,11/7/12
1,47.6987389,-121.8723424,11/6/12
1,47.4604744,-122.3568901,11/27/12
2,47.6137017,-122.1255872,11/8/12
2,47.6653579,-122.3974647,11/8/12
1,47.662576,-122.12052,11/29/12
1,47.3733968,-122.3236098,11/29/12
1,47.4604744,-122.3568901,11/30/12
2,47.5302762,-122.3955921,11/30/12
1,47.6698889,-122.2868333,11/30/12
1,47.6529003,-122.3061562,11/28/12
2,47.662576,-122.12052,11/29/12
1,47.6572653,-122.3072076,11/28/12
1,47.4604744,-122.3568901,11/26/12
1,47.599951,-122.134904,11/17/12
2,47.6653579,-122.3974647,11/15/12
2,47.6731902,-122.3076153,11/28/12
1,47.6572653,-122.3072076,11/29/12
2,47.7044768,-122.2823703,11/11/12
1,47.3484625,-122.3254466,11/11/12
2,47.6674755,-122.320396,11/9/12
1,47.4604744,-122.3568901,11/8/12
3,47.6981686,-122.2101878,11/9/12
1,47.6981686,-122.2101878,11/11/12
1,47.4604744,-122.3568901,11/2/12
2,47.662576,-122.12052,11/8/12
2,47.6815336,-122.2505453,11/9/12
2,47.4574313,-122.2471046,11/8/12
2,47.6815336,-122.2505453,11/10/12
1,47.4604744,-122.3568901,11/1/12
1,47.6556283,-122.3360038,11/9/12
2,47.4574313,-122.2471046,11/7/12
3,47.662576,-122.12052,11/8/12
2,47.6673927,-122.1342901,11/7/12
4,47.663868,-122.4215317,11/5/12
1,47.4604744,-122.3568901,11/3/12
1,47.6987389,-121.8723424,11/10/12
1,47.663868,-122.4215317,11/10/12
1,47.6981686,-122.2101878,11/8/12
3,47.6815336,-122.2505453,11/9/12
1,47.4604744,-122.3568901,11/4/12
1,47.7040147,-122.2153902,11/9/12
2,47.3202069,-122.3327637,11/7/12
2,47.6673927,-122.1342901,11/6/12
1,47.658543,-122.1317053,11/30/12
1,47.599951,-122.134904,11/6/12
1,47.4604744,-122.3568901,11/28/12
1,47.68255,-122.098,11/30/12
2,47.6987389,-121.8723424,11/30/12
1,47.6572653,-122.3072076,11/29/12
1,47.748962,-122.3636627,11/10/12
2,47.3202069,-122.3327637,11/29/12
1,47.6137017,-122.1255872,11/1/12
1,47.599951,-122.134904,11/9/12
1,47.7044768,-122.2823703,11/18/12
1,47.5686505,-122.2780037,11/3/12
1,47.6698889,-122.2868333,11/11/12
3,47.65424,-122.29137,11/10/12
1,47.4604744,-122.3568901,11/9/12
1,47.6981686,-122.2101878,11/10/12
1,47.6987389,-121.8723424,11/9/12
1,47.6981686,-122.2101878,11/9/12
2,47.497631,-122.261385,11/10/12
2,47.7044768,-122.2823703,11/10/12
4,47.6537137,-122.3520962,11/10/12
3,47.663868,-122.4215317,11/10/12
4,47.6618703,-122.4355298,11/9/12
2,47.6556283,-122.3360038,11/11/12
1,47.6987389,-121.8723424,11/8/12
1,47.7573005,-122.2639918,11/9/12
1,47.599951,-122.134904,11/2/12
1,47.662576,-122.12052,11/7/12
2,47.6981686,-122.2101878,11/23/12
4,47.696615,-122.399286,11/12/12
3,47.6981686,-122.2101878,11/11/12
2,47.6731902,-122.3076153,11/13/12
2,47.6967291,-122.1419084,11/14/12
1,47.5538089,-122.2501301,11/3/12
1,47.6815336,-122.2505453,11/12/12
3,47.3202069,-122.3327637,11/11/12
2,47.6987389,-121.8723424,11/11/12
1,47.658543,-122.1317053,11/11/12
1,47.4604744,-122.3568901,11/10/12
2,47.7565344,-122.2212031,11/10/12
1,47.7565344,-122.2212031,11/9/12
1,47.6556283,-122.3360038,11/12/12
1,47.6987389,-121.8723424,11/13/12
1,47.6987389,-121.8723424,11/16/12
2,47.6015447,-122.1157407,11/11/12
1,47.428091,-122.2927175,11/16/12
1,47.6987389,-121.8723424,11/15/12
1,47.6987389,-121.8723424,11/12/12
1,47.6981686,-122.2101878,11/14/12
2,47.663868,-122.4215317,11/14/12
2,47.6981686,-122.2101878,11/13/12
5,47.6635376,-122.2805786,11/11/12
1,47.3283642,-122.2194046,11/24/12
2,47.3283642,-122.2194046,11/25/12
1,47.428091,-122.2927175,11/16/12
3,47.6556283,-122.3360038,11/18/12
1,47.6205833,-122.0564307,11/15/12
1,47.428091,-122.2927175,11/16/12
2,47.3202069,-122.3327637,11/15/12
1,47.6892347,-122.3033188,11/15/12
12,47.599951,-122.134904,11/13/12
1,47.6987389,-121.8723424,11/17/12
1,47.4604744,-122.3568901,11/11/12
1,47.651685,-122.3151811,11/2/12
3,47.6815336,-122.2505453,11/17/12
2,47.6674755,-122.320396,11/16/12
1,47.6673927,-122.1342901,11/18/12
1,47.663868,-122.4215317,11/18/12
1,47.4604744,-122.3568901,11/12/12
1,47.45544,-122.26027,11/16/12
2,47.7496256,-122.3593926,11/15/12
1,47.6987389,-121.8723424,11/14/12
2,47.6228521,-122.3106145,11/14/12
1,47.428091,-122.2927175,11/16/12
3,47.662576,-122.12052,11/1/12
1,47.641914,-122.310205,11/15/12
3,47.662576,-122.12052,11/21/12
3,47.662576,-122.12052,11/15/12
2,47.662576,-122.12052,11/8/12
2,47.6556283,-122.3360038,12/12/12
2,47.6731902,-122.3076153,12/14/12
1,47.6987389,-121.8723424,12/15/12
1,47.6572653,-122.3072076,12/12/12
1,47.3019337,-122.2995472,12/12/12
1,47.727953,-122.306194,12/11/12
2,47.6809309,-122.4010626,12/10/12
1,47.332312,-122.507595,12/13/12
1,47.6987389,-121.8723424,12/12/12
1,47.6572653,-122.3072076,12/13/12
2,47.658543,-122.1317053,12/10/12
2,47.7740331,-122.3849192,12/11/12
2,47.7740331,-122.3849192,12/14/12
2,47.658543,-122.1317053,12/11/12
2,47.6815336,-122.2505453,12/13/12
1,47.4604744,-122.3568901,12/29/12
1,47.4604744,-122.3568901,12/27/12
2,47.5841938,-122.4005256,12/29/12
2,47.5833866,-122.3709583,12/29/12
1,47.6981686,-122.2101878,12/28/12
1,47.5918623,-122.3823309,12/29/12
1,47.641914,-122.310205,12/4/12
3,47.662576,-122.12052,12/31/12
4,47.662576,-122.12052,12/27/12
1,47.662576,-122.12052,12/20/12
4,47.662576,-122.12052,12/6/12
3,47.65424,-122.29137,12/14/12
1,47.4066334,-122.2595633,12/27/12
1,47.5077222,-122.2022152,12/13/12
1,47.6556283,-122.3360038,12/17/12
2,47.6981686,-122.2101878,12/17/12
1,47.6816761,-122.4001782,12/15/12
1,47.4604744,-122.3568901,12/10/12
1,47.4604744,-122.3568901,12/16/12
1,47.663868,-122.4215317,12/14/12
3,47.5822079,-122.2436162,12/16/12
3,47.3202069,-122.3327637,12/15/12
2,47.6588519,-122.326819,12/14/12
1,47.6987389,-121.8723424,12/14/12
2,47.6698889,-122.2868333,12/13/12
3,47.4612033,-122.1822596,12/18/12
3,47.6928546,-122.4054806,12/18/12
1,47.5918623,-122.3823309,12/29/12
1,47.641914,-122.310205,12/14/12
2,47.3142829,-122.1746412,12/13/12
5,47.663868,-122.4215317,12/31/12
1,47.4604744,-122.3568901,12/11/12
2,47.6556283,-122.3360038,12/18/12
1,47.4604744,-122.3568901,12/15/12
2,47.6698889,-122.2868333,12/16/12
1,47.6987389,-121.8723424,12/17/12
1,47.4604744,-122.3568901,12/7/12
1,47.4604744,-122.3568901,12/8/12
3,47.6537137,-122.3520962,12/16/12
1,47.6987389,-121.8723424,12/16/12
2,47.6955349,-122.1708286,12/16/12
1,47.4604744,-122.3568901,12/9/12
1,47.7565344,-122.2212031,12/17/12
1,47.5918623,-122.3823309,12/29/12
1,47.4904911,-122.3655956,12/31/12
1,47.727953,-122.306194,12/19/12
1,47.327654,-122.376709,12/22/12
3,47.6537137,-122.3520962,12/21/12
2,47.3202069,-122.3327637,12/16/12
1,47.4604744,-122.3568901,12/13/12
1,47.4604744,-122.3568901,12/14/12
1,47.3019337,-122.2995472,12/21/12
1,47.6987389,-121.8723424,12/18/12
1,47.658543,-122.1317053,12/18/12
1,47.6987389,-121.8723424,12/19/12
2,47.6205833,-122.0564307,12/18/12
1,47.4604744,-122.3568901,12/12/12
2,47.6541434,-122.3501444,12/20/12
2,47.6556283,-122.3360038,12/17/12
1,47.3019337,-122.2995472,12/17/12
3,47.5841938,-122.4005256,12/9/12
1,47.3202069,-122.3327637,12/21/12
1,47.658543,-122.1317053,12/19/12
3,47.7504191,-122.2082877,12/22/12
1,47.7608731,-122.1920764,12/22/12
1,47.6981686,-122.2101878,12/20/12
1,47.6765133,-122.3602295,12/19/12
1,47.6731902,-122.3076153,12/23/12
2,47.6981686,-122.2101878,12/18/12
2,47.742083,-122.290134,12/21/12
2,47.5841938,-122.4005256,12/29/12
2,47.5833866,-122.3709583,12/29/12
2,47.3202069,-122.3327637,12/24/12
1,47.6987389,-121.8723424,12/21/12
1,47.6849021,-122.3925358,12/23/12
2,47.6731902,-122.3076153,12/22/12
2,47.3202069,-122.3327637,12/22/12
