OBSERVATION COUNT,LATITUDE,LONGITUDE,OBSERVATION DATE
3,47.5302762,-122.3955921,1/25/15
3,47.5402193,-122.3970294,1/23/15
9,47.450728,-122.3791122,1/4/15
6,47.563362,-122.4064708,1/17/15
6,47.563362,-122.4064708,1/17/15
1,47.40234,-122.33128,1/29/15
2,47.3733968,-122.3236098,2/22/15
18,47.5402193,-122.3970294,2/7/15
3,47.5710501,-122.4109527,2/14/15
4,47.5841938,-122.4005256,2/15/15
2,47.6370819,-122.29574,2/7/15
1,47.663868,-122.4215317,2/7/15
3,47.5402193,-122.3970294,2/7/15
2,47.5302762,-122.3955921,2/7/15
18,47.5402193,-122.3970294,2/7/15
4,47.5302762,-122.3955921,2/20/15
13,47.5271,-122.39618,2/20/15
1,47.663868,-122.4215317,2/20/15
20,47.5841938,-122.4005256,2/11/15
2,47.5726544,-122.4140185,2/11/15
1,47.563362,-122.4064708,2/22/15
1,47.663868,-122.4215317,3/8/15
5,47.3733968,-122.3236098,3/28/15
1,47.5841938,-122.4005256,3/1/15
3,47.3885078,-122.3736084,3/29/15
3,47.3885078,-122.3736084,3/29/15
1,47.5841938,-122.4005256,3/1/15
6,47.5521434,-122.3989391,3/7/15
3,47.40234,-122.33128,3/16/15
5,47.3733968,-122.3236098,3/16/15
5,47.3733968,-122.3236098,4/12/15
2,47.6618703,-122.4355298,4/22/15
2,47.3733968,-122.3236098,4/26/15
2,47.3733968,-122.3236098,4/26/15
2,47.40234,-122.33128,4/26/15
2,47.3733968,-122.3236098,4/26/15
2,47.40234,-122.33128,4/26/15
2,47.40234,-122.33128,4/26/15
4,47.5232362,-122.3943123,4/16/15
3,47.40234,-122.33128,4/23/15
4,47.5387203,-122.396674,4/25/15
2,47.5302762,-122.3955921,4/29/15
2,47.6618703,-122.4355298,4/29/15
5,47.5302762,-122.3955921,4/3/15
2,47.6618703,-122.4355298,4/22/15
8,47.5302762,-122.3955921,4/25/15
2,47.6618703,-122.4355298,4/29/15
2,47.663868,-122.4215317,5/3/15
2,47.663868,-122.4215317,5/3/15
2,47.6618703,-122.4355298,5/8/15
2,47.663868,-122.4215317,5/8/15
2,47.6618703,-122.4355298,5/8/15
1,47.332312,-122.507595,5/12/15
1,47.5102442,-122.4645996,5/23/15
3,47.7087349,-121.376406,6/26/15
1,47.7087349,-121.376406,6/26/15
1,47.7087349,-121.376406,6/27/15
2,47.7087349,-121.376406,6/26/15
3,47.7087349,-121.376406,6/26/15
4,47.7087349,-121.376406,6/19/15
1,47.7087349,-121.376406,6/19/15
2,47.7087349,-121.376406,6/16/15
3,47.7087349,-121.376406,6/21/15
1,47.7092,-121.37668,6/22/15
4,47.7384443,-121.325841,6/19/15
5,47.7101047,-121.3770497,6/21/15
1,47.7056146,-121.3097477,6/19/15
1,47.7087349,-121.376406,6/21/15
3,47.7087349,-121.376406,6/17/15
1,47.5102442,-122.4645996,7/7/15
1,47.7087349,-121.376406,7/7/15
1,47.5833866,-122.3709583,8/27/15
1,47.5833866,-122.3709583,8/26/15
4,47.663868,-122.4215317,8/28/15
4,47.7288314,-121.4090377,8/1/15
1,47.6618703,-122.4355298,9/11/15
6,47.663868,-122.4215317,9/14/15
12,47.5954095,-122.3862997,9/26/15
7,47.5721935,-122.413466,9/26/15
1,47.5232362,-122.3943123,9/24/15
1,47.663868,-122.4215317,9/17/15
4,47.663868,-122.4215317,9/10/15
4,47.663868,-122.4215317,9/10/15
4,47.663868,-122.4215317,9/10/15
2,47.40234,-122.33128,9/24/15
6,47.5726544,-122.4140185,9/24/15
1,47.6618703,-122.4355298,9/11/15
4,47.5726544,-122.4140185,9/22/15
1,47.5232362,-122.3943123,9/24/15
7,47.5726544,-122.4140185,10/25/15
2,47.663868,-122.4215317,10/25/15
3,47.6618703,-122.4355298,10/16/15
2,47.663868,-122.4215317,10/17/15
4,47.663868,-122.4215317,10/16/15
4,47.40234,-122.33128,10/9/15
6,47.6618703,-122.4355298,10/18/15
2,47.663868,-122.4215317,10/17/15
2,47.663868,-122.4215317,10/20/15
1,47.38719,-122.37567,10/16/15
2,47.5726544,-122.4140185,10/1/15
3,47.5302762,-122.3955921,10/1/15
1,47.5302762,-122.3955921,10/10/15
3,47.6618703,-122.4355298,10/11/15
1,47.663868,-122.4215317,10/11/15
10,47.6571053,-122.4213517,10/11/15
3,47.5102442,-122.4645996,10/3/15
2,47.663868,-122.4215317,10/2/15
2,47.40234,-122.33128,10/23/15
15,47.5726544,-122.4140185,10/24/15
4,47.6618703,-122.4355298,10/11/15
2,47.663868,-122.4215317,10/4/15
3,47.5102442,-122.4645996,10/3/15
6,47.40234,-122.33128,10/15/15
2,47.5302762,-122.3955921,11/1/15
3,47.3733968,-122.3236098,11/6/15
1,47.663868,-122.4215317,11/15/15
1,47.3733968,-122.3236098,11/7/15
4,47.5841938,-122.4005256,11/7/15
2,47.5726317,-122.4141097,11/28/15
6,47.5841938,-122.4005256,11/26/15
21,47.5726544,-122.4140185,11/8/15
10,47.5726544,-122.4140185,11/8/15
1,47.3733968,-122.3236098,11/7/15
10,47.5726544,-122.4140185,11/7/15
4,47.40234,-122.33128,11/21/15
1,47.386887,-122.3266697,11/21/15
6,47.5726317,-122.4141097,11/21/15
4,47.5841938,-122.4005256,11/27/15
1,47.663868,-122.4215317,11/11/15
1,47.663868,-122.4215317,11/11/15
4,47.40234,-122.33128,11/15/15
4,47.40234,-122.33128,11/1/15
4,47.5232362,-122.3943123,11/22/15
2,47.5841938,-122.4005256,11/22/15
5,47.5841938,-122.4005256,11/29/15
1,47.6618703,-122.4355298,11/1/15
2,47.5302762,-122.3955921,11/1/15
2,47.7635752,-122.3851633,11/11/15
8,47.5669131,-122.4108696,11/11/15
3,47.5302762,-122.3955921,11/22/15
2,47.4904911,-122.3655956,11/14/15
1,47.7635752,-122.3851633,11/14/15
4,47.5302762,-122.3955921,11/11/15
4,47.5402193,-122.3970294,11/11/15
7,47.7739592,-122.3925439,11/14/15
1,47.6618703,-122.4355298,11/15/15
1,47.47795,-122.362434,11/27/15
1,47.47795,-122.362434,11/27/15
2,47.6046584,-122.4168777,12/20/15
2,47.5726317,-122.4141097,12/19/15
2,47.5841938,-122.4005256,12/25/15
1,47.7635752,-122.3851633,12/16/15
4,47.563362,-122.4064708,12/22/15
9,47.3733968,-122.3236098,12/22/15
2,47.3885078,-122.3736084,12/16/15
5,47.5726544,-122.4140185,12/2/15
3,47.5302762,-122.3955921,12/29/15
2,47.5841938,-122.4005256,12/28/15
2,47.5841938,-122.4005256,12/28/15
1,47.40234,-122.33128,12/28/15
4,47.5302762,-122.3955921,12/19/15
13,47.5302762,-122.3955921,12/30/15
1,47.631286,-122.395435,12/6/15
2,47.5302762,-122.3955921,1/5/16
2,47.38851,-122.37361,1/25/16
2,47.40234,-122.33128,1/8/16
1,47.40234,-122.33128,1/8/16
5,47.563362,-122.4064708,1/17/16
5,47.563362,-122.4064708,1/17/16
2,47.563362,-122.4064708,1/9/16
2,47.5841938,-122.4005256,1/17/16
2,47.3733968,-122.3236098,1/26/16
2,47.563362,-122.4064708,1/1/16
10,47.5302762,-122.3955921,1/1/16
5,47.5726317,-122.4141097,1/1/16
2,47.40234,-122.33128,1/9/16
7,47.40234,-122.33128,1/9/16
6,47.563362,-122.4064708,1/27/16
6,47.563362,-122.4064708,1/27/16
4,47.5726544,-122.4140185,1/1/16
2,47.5628206,-122.3477372,1/9/16
6,47.5302762,-122.3955921,1/7/16
2,47.5726544,-122.4140185,1/18/16
2,47.7635752,-122.3851633,1/18/16
2,47.5726544,-122.4140185,1/18/16
8,47.5726544,-122.4140185,1/1/16
2,47.5726544,-122.4140185,1/18/16
2,47.631286,-122.395435,1/2/16
12,47.5302762,-122.3955921,1/10/16
2,47.5302762,-122.3955921,1/20/16
8,47.5302762,-122.3955921,1/30/16
7,47.40234,-122.33128,1/30/16
8,47.3733968,-122.3236098,1/30/16
4,47.3733968,-122.3236098,1/30/16
9,47.450728,-122.3791122,1/3/16
5,47.5726544,-122.4140185,1/3/16
2,47.563362,-122.4064708,1/11/16
4,47.39593,-122.325991,1/3/16
3,47.40234,-122.33128,1/3/16
8,47.360801,-122.323343,1/3/16
1,47.402519,-122.330786,1/3/16
6,47.3733968,-122.3236098,1/3/16
6,47.5302762,-122.3955921,1/31/16
8,47.527281,-122.396292,1/31/16
4,47.5402193,-122.3970294,1/3/16
1,47.40234,-122.33128,1/13/16
1,47.563362,-122.4064708,1/31/16
2,47.594588,-122.3904419,1/31/16
2,47.3733968,-122.3236098,1/27/16
1,47.40234,-122.33128,1/27/16
5,47.5302762,-122.3955921,1/31/16
1,47.40234,-122.33128,1/2/16
1,47.40234,-122.33128,1/2/16
1,47.7126411,-122.377647,1/14/16
16,47.40234,-122.33128,1/18/16
1,47.40234,-122.33128,1/23/16
1,47.40234,-122.33128,1/8/16
6,47.3733968,-122.3236098,1/3/16
3,47.40234,-122.33128,1/3/16
1,47.402519,-122.330786,1/3/16
8,47.360801,-122.323343,1/3/16
4,47.39593,-122.325991,1/3/16
4,47.40234,-122.33128,1/24/16
2,47.40234,-122.33128,1/15/16
4,47.3733968,-122.3236098,1/24/16
1,47.5232362,-122.3943123,1/16/16
3,47.5197512,-122.4285507,1/25/16
3,47.5197512,-122.4285507,1/25/16
2,47.40234,-122.33128,1/24/16
4,47.5669131,-122.4108696,2/21/16
2,47.5302762,-122.3955921,2/17/16
1,47.7126411,-122.377647,2/14/16
4,47.5302762,-122.3955921,2/23/16
6,47.5271,-122.39618,2/7/16
2,47.5841938,-122.4005256,2/7/16
2,47.418284,-122.439905,2/15/16
2,47.631286,-122.395435,2/6/16
3,47.5102442,-122.4645996,2/15/16
7,47.566363,-122.4087024,2/23/16
2,47.5841938,-122.4005256,2/7/16
5,47.5102442,-122.4645996,2/15/16
4,47.6938189,-122.3385572,2/16/16
1,47.3733968,-122.3236098,2/9/16
1,47.7126411,-122.377647,2/17/16
2,47.5302762,-122.3955921,2/17/16
5,47.40234,-122.33128,2/10/16
4,47.4658333,-122.4336111,2/27/16
1,47.372826,-122.324459,2/27/16
2,47.6291071,-122.3914284,2/19/16
4,47.3733968,-122.3236098,2/27/16
4,47.3733968,-122.3236098,2/27/16
1,47.7126411,-122.377647,2/4/16
4,47.3733968,-122.3236098,2/27/16
2,47.5402193,-122.3970294,2/19/16
3,47.5102442,-122.4645996,3/1/16
4,47.5402193,-122.3970294,3/25/16
3,47.5302762,-122.3955921,3/25/16
2,47.631286,-122.395435,3/4/16
6,47.5726544,-122.4140185,3/16/16
4,47.5302762,-122.3955921,3/26/16
5,47.5302762,-122.3955921,3/3/16
6,47.5726544,-122.4140185,3/18/16
2,47.7739592,-122.3925439,3/27/16
2,47.7739592,-122.3925439,3/4/16
1,47.3733968,-122.3236098,3/19/16
3,47.7635752,-122.3851633,3/20/16
2,47.5726544,-122.4140185,3/20/16
3,47.5102442,-122.4645996,3/1/16
6,47.5232362,-122.3943123,3/22/16
2,47.7635752,-122.3851633,3/28/16
1,47.7097327,-122.3777175,3/6/16
2,47.563362,-122.4064708,3/5/16
2,47.7635752,-122.3851633,3/29/16
2,47.52353,-122.391118,3/29/16
1,47.7635752,-122.3851633,3/27/16
1,47.7126411,-122.377647,3/23/16
1,47.7635752,-122.3851633,3/23/16
2,47.7635752,-122.3851633,3/30/16
9,47.3733968,-122.3236098,3/8/16
2,47.7739592,-122.3925439,3/31/16
4,47.5726544,-122.4140185,3/30/16
2,47.3733968,-122.3236098,3/15/16
1,47.7126411,-122.377647,3/16/16
4,47.7126411,-122.377647,3/25/16
2,47.7635752,-122.3851633,3/25/16
4,47.527382,-122.393544,3/31/16
5,47.527382,-122.393544,4/1/16
2,47.7635752,-122.3851633,4/15/16
5,47.7635752,-122.3851633,4/15/16
6,47.7635752,-122.3851633,4/2/16
2,47.7635752,-122.3851633,4/15/16
20,47.563237,-122.409756,4/17/16
6,47.7635752,-122.3851633,4/2/16
2,47.3733968,-122.3236098,4/16/16
1,47.663868,-122.4215317,4/16/16
3,47.663868,-122.4215317,4/30/16
3,47.663868,-122.4215317,4/30/16
2,47.7635752,-122.3851633,4/16/16
1,47.663868,-122.4215317,4/16/16
3,47.663868,-122.4215317,4/30/16
4,47.4658333,-122.4336111,4/10/16
1,47.7056146,-121.3097477,4/8/16
1,47.5841938,-122.4005256,4/22/16
3,47.663868,-122.4215317,4/30/16
1,47.7126411,-122.377647,4/12/16
4,47.7739592,-122.3925439,4/5/16
2,47.7635752,-122.3851633,4/4/16
4,47.3885078,-122.3736084,4/3/16
1,47.7635752,-122.3851633,4/11/16
3,47.663868,-122.4215317,4/30/16
3,47.663868,-122.4215317,4/30/16
1,47.7056146,-121.3097477,4/29/16
5,47.7635752,-122.3851633,4/6/16
9,47.563362,-122.4064708,4/13/16
3,47.7635752,-122.3851633,4/1/16
2,47.566363,-122.4087024,4/6/16
3,47.663868,-122.4215317,4/8/16
2,47.566363,-122.4087024,4/6/16
5,47.7635752,-122.3851633,4/8/16
2,47.466617,-121.758867,5/19/16
1,47.6618703,-122.4355298,5/21/16
3,47.663868,-122.4215317,5/31/16
2,47.527382,-122.393544,5/5/16
1,47.663868,-122.4215317,5/29/16
1,47.663868,-122.4215317,6/26/16
1,47.1605841,-121.9071507,6/28/16
1,47.4786463,-121.7223258,6/4/16
1,47.7056146,-121.3097477,7/9/16
